ID,RegistrationDate,Deposit,UpsellDate,AccessoryRate,PaymentMethod,rateTypeEntity,RatePerUnit,DaysOnDeposit,MainApplicantGender,Age,Region,Town,Occupation,SupplierName,Term,TotalContractValue,ExpectedTermDate,FirstPaymentDate,LastPaymentDate
ID_QB8FE1F,2018-02-14 15:47:51,2000,,0.0,FINANCED,DAILY,40,7,Male,48.0,Coast Region,Kilifi,Labourer,d_light,364,16560.0,2019-02-13 15:47:51,2018-02-14 15:48:06,2019-03-11 13:47:09
ID_ZM9IZAW,2017-10-03 14:30:44,2000,,0.0,FINANCED,DAILY,40,7,Female,35.0,Nairobi Region,Nairobi City,Teacher,d_light,364,16560.0,2018-10-02 14:30:44,2017-10-03 14:29:30,2018-09-29 12:31:36
ID_COYOCKH,2018-04-03 07:50:17,2500,,0.0,FINANCED,DAILY,55,3,Male,25.0,Nairobi Region,Kiambu,Other,d_light,556,33080.0,2019-10-11 07:50:17,2018-04-03 07:50:18,2019-11-10 14:58:55
ID_OJCZKCY,2017-07-07 17:20:20,2000,,0.0,FINANCED,DAILY,40,7,Female,61.0,Nyanza,Kisumu,Business,d_light,364,16560.0,2018-07-06 17:20:20,2017-07-07 17:08:45,2021-05-25 16:15:44
ID_L4I7MH4,2018-02-07 16:43:50,2999,,0.0,FINANCED,DAILY,55,3,Female,43.0,South Rift,Bomet,Labourer,d_light,547,33084.0,2019-08-08 16:43:50,2018-02-07 16:43:58,2021-01-05 10:54:40
ID_7LEXEM5,2018-03-16 12:21:05,2999,,0.0,FINANCED,DAILY,55,3,Female,31.0,Coast Region,Kilifi,Government Employee,d_light,547,33084.0,2019-09-14 12:21:05,2018-03-16 12:21:08,2019-09-29 17:19:04
ID_N73EU02,2017-07-19 11:10:13,2000,,0.0,FINANCED,DAILY,40,7,Male,39.0,Coast Region,Tana River,Business,d_light,364,16560.0,2018-07-18 11:10:13,2017-07-19 11:11:32,2018-08-05 03:53:03
ID_3GCI0N5,2020-02-03 10:13:24,3000,,0.0,FINANCED,DAILY,40,3,Male,24.0,Coast Region,Kilifi,Driver/Motorbike Rider,d_light,340,16600.0,2021-01-08 10:13:24,2020-02-03 10:13:28,2021-05-22 17:14:54
ID_P6IMAB9,2018-02-25 16:41:21,2999,,0.0,FINANCED,DAILY,55,3,Male,66.0,,UNKNOWN,Teacher,d_light,547,33084.0,2019-08-26 16:41:21,2018-02-25 16:41:34,2021-05-01 15:11:35
ID_H5NFMIS,2020-01-18 16:53:59,2000,,0.0,FINANCED,DAILY,40,3,Male,,North Rift,Trans Nzoia,Teacher,d_light,270,12800.0,2020-10-14 16:53:59,2020-01-18 16:54:06,2021-05-16 15:45:00
ID_DX5GG2B,2017-08-25 13:27:07,2000,,0.0,FINANCED,DAILY,40,7,Female,39.0,Nairobi Region,Machakos,Farmer,d_light,364,16560.0,2018-08-24 13:27:07,2017-08-25 13:27:01,2020-03-02 16:51:50
ID_B4LOWLN,2018-03-08 13:03:31,2999,,0.0,FINANCED,DAILY,55,3,Male,28.0,South Rift,Nakuru,Driver/Motorbike Rider,d_light,547,33084.0,2019-09-06 13:03:31,2018-03-08 13:03:33,2021-03-28 16:56:20
ID_WEUCIVF,2020-01-18 13:05:08,2000,,0.0,FINANCED,DAILY,40,3,Female,55.0,Western,Bungoma,Labourer,d_light,270,12800.0,2020-10-14 13:05:08,2020-01-18 13:05:17,2020-12-19 11:36:30
ID_L28NPIZ,2020-02-19 09:56:49,0,,0.0,FINANCED,DAILY,67,0,Male,38.0,Coast Region,Kwale,Driver/Motorbike Rider,d_light,179,12000.0,2020-08-16 09:56:49,2020-02-19 09:56:55,2021-04-12 08:07:21
ID_852GZMY,2017-07-18 13:16:57,2000,,0.0,FINANCED,DAILY,40,7,Male,69.0,Western,Kakamega,Labourer,d_light,364,16560.0,2018-07-17 13:16:57,2017-07-18 13:17:06,2019-06-16 06:07:39
ID_C7M124K,2017-07-07 09:35:02,2000,,0.0,FINANCED,DAILY,40,7,Female,43.0,Nairobi Region,Machakos,Business,d_light,364,16560.0,2018-07-06 09:35:02,2017-07-07 09:23:08,2021-02-23 13:56:24
ID_DCSLNKB,2018-01-29 18:01:13,2999,,0.0,FINANCED,DAILY,55,3,Female,47.0,South Rift,Nakuru,Farmer,d_light,547,33084.0,2019-07-30 18:01:13,2018-01-29 18:01:32,2020-11-01 14:57:36
ID_WQ4EUMR,2020-02-08 15:51:29,2400,,0.0,FINANCED,DAILY,50,3,Male,22.0,Coast Region,Tana River,Farmer,d_light,240,14400.0,2020-10-05 15:51:29,2020-02-08 15:51:37,2021-05-23 16:42:31
ID_J8OJC7S,2020-01-31 12:15:41,2000,,0.0,FINANCED,DAILY,40,3,Male,31.0,Nairobi Region,Nairobi City,Driver/Motorbike Rider,d_light,270,12800.0,2020-10-27 12:15:41,2020-01-31 12:15:48,2021-03-21 05:37:21
ID_6HZC178,2017-07-19 12:42:35,2000,,0.0,FINANCED,DAILY,40,7,Female,44.0,Western,Busia,Business,d_light,364,16560.0,2018-07-18 12:42:35,2017-07-19 12:42:31,2018-09-24 17:51:20
ID_D58I4Y5,2018-04-24 12:57:19,2500,,0.0,FINANCED,DAILY,55,3,Male,,South Rift,Narok,Business,d_light,556,33080.0,2019-11-01 12:57:19,2018-04-24 12:57:20,2020-06-01 18:32:53
ID_X7629VI,2018-03-02 11:06:20,2999,,0.0,FINANCED,DAILY,55,3,Male,,Nyanza,Siaya,Business,d_light,547,33084.0,2019-08-31 11:06:20,2018-03-02 11:06:23,2021-05-13 16:05:22
ID_03L5U7S,2018-01-01 09:24:42,2000,,0.0,FINANCED,DAILY,40,7,Female,42.0,Nyanza,Kisumu,Business,d_light,364,16560.0,2018-12-31 09:24:42,2018-01-01 09:26:51,2019-02-14 16:06:50
ID_KZBI09O,2018-03-14 14:23:43,2999,,0.0,FINANCED,DAILY,55,3,Female,,South Rift,Narok,Farmer,d_light,547,33084.0,2019-09-12 14:23:43,2018-03-14 14:23:45,2021-05-14 17:47:46
ID_OCLEK6H,2018-03-16 17:25:18,2999,,0.0,FINANCED,DAILY,55,3,Female,31.0,Nyanza,Kisii,Farmer,d_light,547,33084.0,2019-09-14 17:25:18,2018-03-16 17:25:22,2021-02-27 06:46:51
ID_HHSDPLH,2017-07-27 11:36:10,2000,,0.0,FINANCED,DAILY,40,7,Female,66.0,Western,Bungoma,Farmer,d_light,364,16560.0,2018-07-26 11:36:10,2017-07-27 11:35:57,2019-07-18 16:52:44
ID_VOWFDVB,2017-07-06 14:24:08,2000,,0.0,FINANCED,DAILY,40,7,Female,41.0,Nairobi Region,Machakos,Farmer,d_light,364,16560.0,2018-07-05 14:24:08,2017-07-06 14:12:47,2020-05-06 16:50:47
ID_NMMGFT2,2017-10-30 12:52:53,2000,,0.0,FINANCED,DAILY,40,7,Male,41.0,Nyanza,Kisumu,Labourer,d_light,364,16560.0,2018-10-29 12:52:53,2017-10-30 12:52:56,2018-12-31 12:57:48
ID_5EI3LHE,2018-03-31 06:25:02,2500,,0.0,FINANCED,DAILY,55,3,Male,38.0,Coast Region,Kilifi,Business,d_light,556,33080.0,2019-10-08 06:25:02,2018-03-31 06:25:06,2019-12-03 03:22:03
ID_OIXC6TQ,2018-02-27 17:40:58,2000,,0.0,FINANCED,DAILY,40,7,Female,25.0,Mount Kenya Region,Meru,Teacher,d_light,364,16560.0,2019-02-26 17:40:58,2018-02-27 17:41:02,2020-08-29 13:05:02
ID_JSGL951,2020-01-23 18:40:05,2000,,0.0,FINANCED,DAILY,40,3,Male,25.0,Nyanza,Homa Bay,Labourer,d_light,270,12800.0,2020-10-19 18:40:05,2020-01-23 18:40:19,2021-01-01 10:17:59
ID_E6KBG0W,2018-03-28 12:03:18,2999,2018-03-28 00:00:00,40.0,FINANCED,DAILY,55,3,Male,29.0,,UNKNOWN,Government Employee,d_light,568,56964.0,2019-10-17 12:03:18,2018-03-28 12:03:20,2020-09-02 20:48:31
ID_K2MZXBZ,2018-02-09 17:20:26,2999,,0.0,FINANCED,DAILY,55,3,Male,25.0,,UNKNOWN,Farmer,d_light,547,33084.0,2019-08-10 17:20:26,2018-02-09 17:20:37,2021-04-09 09:43:17
ID_O0ZX94J,2018-03-27 10:13:37,2500,,0.0,FINANCED,DAILY,55,3,Male,53.0,Nyanza,Siaya,Business,d_light,556,33080.0,2019-10-04 10:13:37,2018-03-27 10:13:38,2021-05-22 17:37:11
ID_TXC952P,2017-07-22 05:59:42,2000,,0.0,FINANCED,DAILY,40,7,Male,48.0,Coast Region,Tana River,Labourer,d_light,364,16560.0,2018-07-21 05:59:42,2017-07-22 05:59:24,2021-05-05 12:54:35
ID_PJHAHT3,2020-02-04 17:23:04,2400,,0.0,FINANCED,DAILY,50,3,Female,30.0,Mount Kenya Region,Wajir,Business,d_light,240,14400.0,2020-10-01 17:23:04,2020-02-04 17:23:09,2021-03-17 11:56:44
ID_9DLFZJR,2017-07-13 14:50:09,2000,,0.0,FINANCED,DAILY,40,7,Male,62.0,Nairobi Region,Machakos,Farmer,d_light,364,16560.0,2018-07-12 14:50:09,2017-07-13 14:50:17,2018-07-13 12:01:02
ID_QC8NDYC,2020-02-03 09:24:34,2400,,0.0,FINANCED,DAILY,50,3,Male,22.0,Coast Region,Taita/Taveta,Labourer,d_light,240,14400.0,2020-09-30 09:24:34,2020-02-03 09:24:38,2021-02-18 07:30:40
ID_XT06D3V,2020-02-12 12:40:19,2400,,0.0,FINANCED,DAILY,50,3,Male,28.0,Western,Busia,Labourer,d_light,240,14400.0,2020-10-09 12:40:19,2020-02-12 12:40:24,2021-02-24 03:15:28
ID_1LE48G8,2018-02-23 08:40:19,2999,,0.0,FINANCED,DAILY,55,3,Female,34.0,Coast Region,Mombasa,Business,d_light,547,33084.0,2019-08-24 08:40:19,2018-02-23 08:40:44,2019-12-09 18:35:22
ID_BAIRQZF,2018-02-14 10:56:19,2999,,0.0,FINANCED,DAILY,55,3,Female,28.0,Coast Region,Kilifi,Business,d_light,547,33084.0,2019-08-15 10:56:19,2018-02-14 10:56:30,2019-12-15 07:39:18
ID_TRV7M2Z,2020-01-24 13:05:06,2000,,0.0,FINANCED,DAILY,40,3,Male,35.0,Nyanza,Kisii,Business,d_light,270,12800.0,2020-10-20 13:05:06,2020-01-24 13:05:14,2021-01-02 03:50:36
ID_P26U572,2018-02-09 11:01:25,2999,,0.0,FINANCED,DAILY,55,3,Male,27.0,South Rift,Nakuru,Farmer,d_light,547,33084.0,2019-08-10 11:01:25,2018-02-09 11:01:46,2020-01-14 19:39:14
ID_OE79227,2020-01-31 13:19:40,2000,,0.0,FINANCED,DAILY,40,3,Female,24.0,Nyanza,Siaya,Business,d_light,270,12800.0,2020-10-27 13:19:40,2020-01-31 13:19:47,2020-12-19 08:11:00
ID_FOQ5BNL,2018-04-13 15:11:53,2999,2018-04-13 00:00:00,40.0,FINANCED,DAILY,55,3,Male,75.0,Nyanza,Kisii,Farmer,d_light,568,56964.0,2019-11-02 15:11:53,2018-04-13 15:11:55,2021-02-27 06:50:38
ID_5L0OXE4,2018-02-26 06:27:08,2000,,0.0,FINANCED,DAILY,40,7,Male,36.0,South Rift,Narok,Business,d_light,364,16560.0,2019-02-25 06:27:08,2018-02-26 06:27:34,2019-02-25 17:13:00
ID_77UF648,2017-12-23 08:57:52,2000,,0.0,FINANCED,DAILY,40,7,Female,55.0,Nyanza,Siaya,Business,d_light,364,16560.0,2018-12-22 08:57:52,2017-12-23 08:57:40,2019-03-02 09:55:25
ID_FKBHORO,2018-02-26 12:05:22,2999,,0.0,FINANCED,DAILY,55,3,Male,39.0,Mount Kenya Region,Laikipia,Business,d_light,547,33084.0,2019-08-27 12:05:22,2018-02-26 12:05:34,2020-03-16 12:39:23
ID_449CHFO,2017-07-07 06:59:00,2000,,0.0,FINANCED,DAILY,40,7,Male,43.0,South Rift,Bomet,Labourer,d_light,364,16560.0,2018-07-06 06:59:00,2017-07-07 06:47:11,2021-05-07 15:28:06
ID_X8AE1EH,2018-04-29 07:34:14,2500,,0.0,FINANCED,DAILY,55,3,Male,,Mount Kenya Region,Tharaka-Nithi,Labourer,d_light,556,33080.0,2019-11-06 07:34:14,2018-04-29 07:34:17,2020-12-25 15:26:45
ID_R4U16KT,2017-10-02 10:29:22,2000,,0.0,FINANCED,DAILY,40,7,Male,32.0,North Rift,West Pokot,Labourer,d_light,364,16560.0,2018-10-01 10:29:22,2017-10-02 10:29:24,2019-01-31 16:31:00
ID_QMSLHNN,2017-07-24 15:32:35,2000,,0.0,FINANCED,DAILY,40,7,Male,26.0,Western,Kakamega,Business,d_light,364,16560.0,2018-07-23 15:32:35,2017-07-24 15:31:58,2021-02-08 09:00:21
ID_P3TBEME,2018-02-20 11:05:35,2999,,0.0,FINANCED,DAILY,55,3,Male,57.0,Nairobi Region,Machakos,Farmer,d_light,547,33084.0,2019-08-21 11:05:35,2018-02-20 11:05:46,2021-03-22 15:48:57
ID_KFKAJJ7,2017-07-15 10:47:41,2000,,0.0,FINANCED,DAILY,40,7,Male,27.0,Mount Kenya Region,Laikipia,Business,d_light,364,16560.0,2018-07-14 10:47:41,2017-07-15 10:47:33,2021-05-19 17:30:59
ID_05LA1QV,2020-02-06 15:11:30,2400,,0.0,FINANCED,DAILY,50,3,Female,33.0,North Rift,Elgeyo/Marakwet,Labourer,d_light,240,14400.0,2020-10-03 15:11:30,2020-02-06 15:11:37,2021-04-12 16:47:39
ID_Z8N8C7P,2017-11-26 13:09:21,2000,,0.0,FINANCED,DAILY,40,7,Male,,Nairobi Region,Kitui,Labourer,d_light,364,16560.0,2018-11-25 13:09:21,2017-11-26 13:08:49,2019-11-07 09:04:12
ID_1BNMNXV,2017-08-30 12:21:29,2000,,0.0,FINANCED,DAILY,40,7,Male,38.0,Nyanza,Siaya,Labourer,d_light,364,16560.0,2018-08-29 12:21:29,2017-08-30 12:21:35,2018-09-28 14:36:58
ID_VZPXAUK,2018-01-24 11:36:10,2999,,0.0,FINANCED,DAILY,55,3,Male,42.0,Coast Region,Kilifi,Business,d_light,547,33084.0,2019-07-25 11:36:10,2018-01-24 11:36:18,2019-10-12 15:37:00
ID_FDCA0XE,2018-04-28 08:44:36,2500,,0.0,FINANCED,DAILY,55,3,Male,,Mount Kenya Region,Laikipia,Government Employee,d_light,556,33080.0,2019-11-05 08:44:36,2018-04-28 08:44:40,2019-11-09 16:18:44
ID_SXG0NLN,2017-08-04 13:29:43,2000,,0.0,FINANCED,DAILY,40,7,Male,30.0,South Rift,Kericho,Driver/Motorbike Rider,d_light,364,16560.0,2018-08-03 13:29:43,2017-08-04 13:30:18,2021-05-26 12:37:48
ID_29ARNHE,2017-09-22 08:24:33,2000,,0.0,FINANCED,DAILY,40,7,Female,29.0,Coast Region,Taita/Taveta,Farmer,d_light,364,16560.0,2018-09-21 08:24:33,2017-09-22 08:25:27,2018-09-27 04:51:53
ID_CFJHOXB,2018-03-20 11:28:50,2999,,0.0,FINANCED,DAILY,55,3,Female,,Mount Kenya Region,Meru,Farmer,d_light,547,33084.0,2019-09-18 11:28:50,2018-03-20 11:28:51,2021-01-22 16:46:56
ID_C5D09GN,2018-04-13 11:48:42,2500,,0.0,FINANCED,DAILY,55,3,Male,29.0,Western,Kakamega,Labourer,d_light,556,33080.0,2019-10-21 11:48:42,2018-04-13 11:48:44,2021-05-11 16:48:50
ID_6RX3CB9,2020-02-05 15:50:56,2000,,0.0,FINANCED,DAILY,40,3,Female,56.0,,UNKNOWN,Labourer,d_light,270,12800.0,2020-11-01 15:50:56,2020-02-05 15:51:02,2021-01-08 12:16:40
ID_7IDQ2BI,2018-03-16 09:11:09,2999,,0.0,FINANCED,DAILY,55,3,Male,24.0,North Rift,Nandi,Other,d_light,547,33084.0,2019-09-14 09:11:09,2018-03-16 09:11:13,2020-09-12 16:42:38
ID_MZ8048U,2020-01-27 08:52:45,2000,,0.0,FINANCED,DAILY,40,3,Female,24.0,South Rift,Nakuru,Farmer,d_light,270,12800.0,2020-10-23 08:52:45,2020-01-27 08:52:49,2021-02-28 08:30:47
ID_VULLGO9,2018-02-02 14:43:07,2999,,0.0,FINANCED,DAILY,55,3,Female,38.0,Nairobi Region,Nairobi City,Farmer,d_light,547,33084.0,2019-08-03 14:43:07,2018-02-02 14:43:54,2020-07-06 16:53:06
ID_2DXOOLL,2020-01-20 16:18:52,2000,,0.0,FINANCED,DAILY,40,3,Male,45.0,Nyanza,Siaya,Teacher,d_light,270,12800.0,2020-10-16 16:18:52,2020-01-20 16:18:56,2020-12-25 12:25:51
ID_3BDQULG,2020-01-17 08:12:00,2000,,0.0,FINANCED,DAILY,40,3,Male,21.0,North Rift,Nandi,Business,d_light,270,12800.0,2020-10-13 08:12:00,2020-01-17 08:12:07,2021-03-16 13:57:00
ID_V02PNIT,2018-02-28 11:07:30,2999,,0.0,FINANCED,DAILY,55,3,Male,37.0,North Rift,West Pokot,Business,d_light,547,33084.0,2019-08-29 11:07:30,2018-02-28 11:07:32,2019-11-19 16:50:30
ID_ZL6TZEW,2018-03-22 12:14:42,2999,2018-03-22 00:00:00,40.0,FINANCED,DAILY,55,3,Male,61.0,Mount Kenya Region,Meru,Business,d_light,568,56964.0,2019-10-11 12:14:42,2018-03-22 12:13:58,2019-11-05 17:18:19
ID_OLWMODQ,2017-12-26 17:58:14,2000,,0.0,FINANCED,DAILY,40,7,Female,27.0,Mount Kenya Region,Meru,Farmer,d_light,364,16560.0,2018-12-25 17:58:14,2017-12-26 17:57:50,2019-03-27 18:17:06
ID_O4GYQD6,2017-07-30 12:34:30,2000,,0.0,FINANCED,DAILY,40,7,Female,35.0,Nyanza,Kisii,Farmer,d_light,364,16560.0,2018-07-29 12:34:30,2017-07-30 12:34:15,2021-03-25 13:21:22
ID_AYVALQ0,2017-11-05 05:12:22,2000,,0.0,FINANCED,DAILY,40,7,Male,47.0,Nairobi Region,Kajiado,Labourer,d_light,364,16560.0,2018-11-04 05:12:22,2017-11-05 05:11:57,2018-11-04 16:23:31
ID_IB3O7JR,2018-01-24 15:53:40,2999,,0.0,FINANCED,DAILY,55,3,Male,33.0,,UNKNOWN,Farmer,d_light,547,33084.0,2019-07-25 15:53:40,2018-01-24 15:54:06,2020-09-02 20:47:42
ID_NGVKCO2,2020-02-17 10:29:37,2400,,0.0,FINANCED,DAILY,50,3,Female,36.0,North Rift,Uasin Gishu,Business,d_light,240,14400.0,2020-10-14 10:29:37,2020-02-17 10:29:41,2020-12-22 17:32:56
ID_FJZ9RPX,2017-08-28 10:41:28,2000,,0.0,FINANCED,DAILY,40,7,Male,,North Rift,Baringo,Farmer,d_light,364,16560.0,2018-08-27 10:41:28,2017-08-28 10:42:16,2021-02-13 15:24:51
ID_UTJTGEH,2018-03-28 15:41:38,2500,,0.0,FINANCED,DAILY,55,3,Female,26.0,North Rift,West Pokot,Farmer,d_light,556,33080.0,2019-10-05 15:41:38,2018-03-28 15:41:39,2020-04-06 16:08:45
ID_GPVEJEX,2018-03-03 09:08:42,2999,,0.0,FINANCED,DAILY,55,3,Male,46.0,South Rift,Narok,Teacher,d_light,547,33084.0,2019-09-01 09:08:42,2018-03-03 09:08:46,2021-05-23 11:04:13
ID_72CKG10,2017-10-22 13:57:51,2000,,0.0,FINANCED,DAILY,40,7,Female,70.0,Nairobi Region,Kitui,Farmer,d_light,364,16560.0,2018-10-21 13:57:51,2017-10-22 13:57:33,2018-11-07 14:05:33
ID_S9V1FVF,2017-07-25 15:49:39,2000,,0.0,FINANCED,DAILY,40,7,Male,32.0,North Rift,Uasin Gishu,Driver/Motorbike Rider,d_light,364,16560.0,2018-07-24 15:49:39,2017-07-25 15:50:53,2021-04-23 16:27:45
ID_5NRKE2Y,2018-03-26 14:25:35,2500,,0.0,FINANCED,DAILY,55,3,Male,,Nyanza,Homa Bay,Labourer,d_light,556,33080.0,2019-10-03 14:25:35,2018-03-26 14:25:34,2019-09-08 15:51:26
ID_OWP862G,2020-02-17 15:42:56,2400,,0.0,FINANCED,DAILY,50,3,Male,22.0,South Rift,Narok,Business,d_light,240,14400.0,2020-10-14 15:42:56,2020-02-17 15:43:01,2021-02-23 19:03:33
ID_5UNOGSB,2020-01-23 11:40:29,2000,,0.0,FINANCED,DAILY,40,3,Male,38.0,Nairobi Region,Nairobi City,Driver/Motorbike Rider,d_light,270,12800.0,2020-10-19 11:40:29,2020-01-23 11:40:36,2020-12-02 09:58:18
ID_9U5Y0GP,2018-02-07 17:43:51,2999,,0.0,FINANCED,DAILY,55,3,Male,53.0,Coast Region,Lamu,Labourer,d_light,547,33084.0,2019-08-08 17:43:51,2018-02-07 17:44:02,2020-08-02 12:09:09
ID_CWWUOV8,2018-03-22 13:11:12,2999,,0.0,FINANCED,DAILY,55,3,Male,,Nyanza,Siaya,Business,d_light,547,33084.0,2019-09-20 13:11:12,2018-03-22 13:11:15,2019-10-12 07:04:00
ID_XJPD87C,2020-02-20 16:22:16,2400,,0.0,FINANCED,DAILY,50,3,Female,30.0,Mount Kenya Region,Tharaka-Nithi,Farmer,d_light,240,14400.0,2020-10-17 16:22:16,2020-02-20 16:22:22,2021-02-26 11:04:44
ID_0P0OWF0,2018-04-04 11:35:46,2500,,0.0,FINANCED,DAILY,55,3,Male,,North Rift,Baringo,Business,d_light,556,33080.0,2019-10-12 11:35:46,2018-04-04 11:35:47,2020-08-17 18:33:27
ID_TGGQJKV,2018-02-24 09:34:50,2999,,0.0,FINANCED,DAILY,55,3,Male,46.0,South Rift,Narok,Farmer,d_light,547,33084.0,2019-08-25 09:34:50,2018-02-24 09:35:00,2021-05-12 16:29:51
ID_QWTA5ML,2017-07-07 09:12:54,2000,,0.0,FINANCED,DAILY,40,7,Female,23.0,,UNKNOWN,Business,d_light,364,16560.0,2018-07-06 09:12:54,2017-07-07 09:00:59,2020-09-02 20:35:35
ID_BSFD8P2,2018-03-28 12:30:04,2500,,0.0,FINANCED,DAILY,55,3,Male,,North Rift,Nandi,Business,d_light,556,33080.0,2019-10-05 12:30:04,2018-03-28 12:30:06,2019-11-08 16:51:24
ID_N6O311B,2017-07-08 10:19:01,2000,,0.0,FINANCED,DAILY,40,7,Male,32.0,Coast Region,Taita/Taveta,Business,d_light,364,16560.0,2018-07-07 10:19:01,2017-07-08 10:09:49,2020-10-12 15:29:33
ID_ROTWD5W,2018-03-24 08:32:25,2999,2018-03-24 00:00:00,40.0,FINANCED,DAILY,55,3,Female,36.0,Coast Region,Taita/Taveta,Business,d_light,568,56964.0,2019-10-13 08:32:25,2018-03-24 08:32:29,2020-04-14 16:26:56
ID_CTOXZ0Y,2017-08-24 07:33:11,2000,,0.0,FINANCED,DAILY,40,7,Male,32.0,Western,Vihiga,Labourer,d_light,364,16560.0,2018-08-23 07:33:11,2017-08-24 07:33:15,2019-04-24 15:12:42
ID_28DDZJM,2020-01-11 13:22:11,2000,,0.0,FINANCED,DAILY,40,3,Male,27.0,Mount Kenya Region,Tharaka-Nithi,Driver/Motorbike Rider,d_light,270,12800.0,2020-10-07 13:22:11,2020-01-11 13:22:19,2021-01-11 10:26:41
ID_XZHLNJO,2018-02-24 11:42:12,2999,,0.0,FINANCED,DAILY,55,3,Male,37.0,,UNKNOWN,Business,d_light,547,33084.0,2019-08-25 11:42:12,2018-02-24 11:42:36,2020-09-02 20:49:14
ID_BPQRJOF,2017-11-29 07:25:31,2000,,0.0,FINANCED,DAILY,40,7,Male,52.0,Nairobi Region,Kitui,Business,d_light,364,16560.0,2018-11-28 07:25:31,2017-11-29 07:25:45,2019-10-23 14:28:02
ID_U30HWHQ,2018-03-27 11:47:50,2500,,0.0,FINANCED,DAILY,55,3,Male,34.0,North Rift,Nandi,Business,d_light,556,33080.0,2019-10-04 11:47:50,2018-03-27 11:47:51,2019-11-27 08:23:20
ID_YDAOULJ,2017-08-22 13:14:20,2000,,0.0,FINANCED,DAILY,40,7,Female,64.0,Nairobi Region,Machakos,Farmer,d_light,364,16560.0,2018-08-21 13:14:20,2017-08-22 13:14:21,2018-08-22 04:34:45
ID_E4RSGW7,2020-01-24 08:56:30,2000,,0.0,FINANCED,DAILY,40,3,Male,23.0,South Rift,Narok,Farmer,d_light,270,12800.0,2020-10-20 08:56:30,2020-01-24 08:56:37,2021-02-02 11:37:28
ID_2REISR1,2020-01-20 10:30:45,2000,,0.0,FINANCED,DAILY,40,3,Female,32.0,,UNKNOWN,Business,d_light,270,12800.0,2020-10-16 10:30:45,2020-01-20 10:30:49,2021-05-10 19:29:07
ID_KP1EQD6,2020-01-09 08:56:19,2000,,0.0,FINANCED,DAILY,40,3,Female,21.0,Nairobi Region,Kitui,Business,d_light,270,12800.0,2020-10-05 08:56:19,2020-01-09 08:56:26,2021-03-30 07:05:59
ID_P33PQXY,2018-05-01 14:12:17,2500,,0.0,FINANCED,DAILY,55,3,Female,,Nyanza,Siaya,Farmer,d_light,556,33080.0,2019-11-08 14:12:17,2018-05-01 14:12:18,2019-12-17 14:46:17
ID_ANTMDDF,2018-04-25 06:44:46,2500,,0.0,FINANCED,DAILY,55,3,Male,33.0,Western,Bungoma,Farmer,d_light,556,33080.0,2019-11-02 06:44:46,2018-04-25 06:44:48,2021-04-03 17:32:37
ID_06BUKED,2020-01-07 11:18:55,2000,,0.0,FINANCED,DAILY,40,3,Male,22.0,Western,Kakamega,Farmer,d_light,270,12800.0,2020-10-03 11:18:55,2020-01-07 11:19:00,2021-03-10 16:33:50
ID_1OHE046,2018-04-23 16:09:05,2500,,0.0,FINANCED,DAILY,55,3,Female,,Mount Kenya Region,Meru,Business,d_light,556,33080.0,2019-10-31 16:09:05,2018-04-23 16:09:05,2020-02-23 18:05:33
ID_8IUGN1R,2020-01-31 14:06:18,2000,,0.0,FINANCED,DAILY,40,3,Male,58.0,Western,Bungoma,Teacher,d_light,270,12800.0,2020-10-27 14:06:18,2020-01-31 14:06:26,2021-05-23 05:40:43
ID_8DG5HVO,2017-08-27 14:53:39,2000,,0.0,FINANCED,DAILY,40,7,Male,50.0,Nyanza,Siaya,Business,d_light,364,16560.0,2018-08-26 14:53:39,2017-08-27 14:53:28,2021-02-13 16:50:14
ID_XVRS1GP,2017-09-28 15:25:42,2000,,0.0,FINANCED,DAILY,40,7,Female,62.0,Nyanza,Siaya,Farmer,d_light,364,16560.0,2018-09-27 15:25:42,2017-09-28 15:25:35,2020-01-10 17:06:40
ID_6ZEM355,2017-08-22 15:55:16,2000,,0.0,FINANCED,DAILY,40,7,Male,41.0,Nairobi Region,Kitui,Teacher,d_light,364,16560.0,2018-08-21 15:55:16,2017-08-22 15:55:17,2018-08-25 14:43:49
ID_1ZX8PHU,2018-03-25 15:32:28,2500,,0.0,FINANCED,DAILY,55,3,Male,,Mount Kenya Region,Meru,Business,d_light,556,33080.0,2019-10-02 15:32:28,2018-03-25 15:32:31,2021-05-17 20:33:31
ID_2YLPBFD,2018-03-20 16:19:22,2999,,0.0,FINANCED,DAILY,55,3,Female,,North Rift,Trans Nzoia,Farmer,d_light,547,33084.0,2019-09-18 16:19:22,2018-03-20 16:19:24,2020-01-27 15:50:18
ID_DFYDU71,2017-12-27 16:57:01,2000,,0.0,FINANCED,DAILY,40,7,Female,66.0,Mount Kenya Region,Meru,Farmer,d_light,364,16560.0,2018-12-26 16:57:01,2017-12-27 16:56:29,2018-11-07 14:59:23
ID_MD2NWZT,2018-01-25 12:07:46,2999,,0.0,FINANCED,DAILY,55,3,Female,39.0,Mount Kenya Region,Tharaka-Nithi,Labourer,d_light,547,33084.0,2019-07-26 12:07:46,2018-01-25 12:07:57,2021-04-29 17:34:14
ID_GJBG341,2020-01-08 08:48:13,2000,,0.0,FINANCED,DAILY,40,3,Female,38.0,Nyanza,Migori,Business,d_light,270,12800.0,2020-10-04 08:48:13,2020-01-08 08:48:19,2021-05-19 19:02:10
